Date,Daily ROR,Index Value
06/15/2006,0.2046%,1007.13
06/14/2006,0.0714%,1005.07
06/13/2006,-0.0952%,1004.36
06/12/2006,0.0957%,1005.31
06/09/2006,0.4862%,1004.35
06/08/2006,-0.3078%,999.49
06/07/2006,0.1261%,1002.58
06/06/2006,-0.0323%,1001.32
06/05/2006,-0.0065%,1001.64
06/02/2006,0.0061%,1001.7
06/01/2006,0.1585%,1001.64
05/31/2006,-0.4229%,1000.06
05/30/2006,0.3559%,1004.31
05/26/2006,-0.0566%,1000.74
05/25/2006,-0.0605%,1001.31
05/24/2006,0.2557%,1001.92
05/23/2006,0.0905%,999.36
05/22/2006,-0.047%,998.46
05/19/2006,-0.0298%,998.93
05/18/2006,-0.3858%,999.22
05/17/2006,0.1076%,1003.09
05/16/2006,-0.0604%,1002.02
05/15/2006,0.0923%,1002.62
05/12/2006,-0.0081%,1001.7
05/11/2006,0.1024%,1001.78
05/10/2006,0.2811%,1000.75
05/09/2006,-0.1721%,997.95
05/08/2006,0.4492%,999.67
05/05/2006,-0.0348%,995.2
05/04/2006,-0.0947%,995.55
05/03/2006,0.2045%,996.49
05/02/2006,-0.262%,994.46
05/01/2006,0.0825%,997.07
04/28/2006,0.2302%,996.25
04/27/2006,-0.0462%,993.96
04/26/2006,-0.1265%,994.42
04/25/2006,0.24%,995.68
04/24/2006,-0.0252%,993.29
04/21/2006,-0.0635%,993.54
04/20/2006,0.3682%,994.17
04/19/2006,0.0214%,990.53
04/18/2006,-0.57%,990.32
04/17/2006,0.0582%,995.99
04/13/2006,-0.0731%,995.42
04/12/2006,-0.2614%,996.14
04/11/2006,0.2377%,998.75
04/10/2006,-0.2336%,996.39
04/07/2006,0.2354%,998.72
04/06/2006,0.2655%,996.37
04/05/2006,0.0119%,993.73
04/04/2006,-0.071%,993.62
04/03/2006,0.3202%,994.32
03/31/2006,0.0866%,991.15
03/30/2006,0.1884%,990.29
03/29/2006,-0.1865%,988.43
03/28/2006,0.1577%,990.27
03/27/2006,0.1202%,988.72
03/24/2006,-0.0698%,987.53
03/23/2006,0.1747%,988.22
03/22/2006,-0.4262%,986.49
03/21/2006,0.4854%,990.72
03/20/2006,-0.0302%,985.93
03/17/2006,-0.0365%,986.23
03/16/2006,0.2665%,986.59
03/15/2006,-0.1213%,983.97
03/14/2006,-0.1201%,985.16
03/13/2006,0.1364%,986.35
03/10/2006,-0.3295%,985
03/09/2006,0.1472%,988.26
03/08/2006,-0.2191%,986.81
03/07/2006,-0.0832%,988.97
03/06/2006,0.1322%,989.8
03/03/2006,0.2646%,988.49
03/02/2006,-0.1815%,985.88
03/01/2006,0.2933%,987.67
02/28/2006,0.1373%,984.79
02/27/2006,0.1036%,983.44
02/24/2006,0.0826%,982.42
02/23/2006,-0.0031%,981.61
02/22/2006,-0.1246%,981.64
02/21/2006,-0.1537%,982.86
02/17/2006,0.2666%,984.38
02/16/2006,0.2847%,981.76
02/15/2006,-0.0504%,978.97
02/14/2006,0.1574%,979.46
02/13/2006,-0.314%,977.93
02/10/2006,-0.0624%,981.01
02/09/2006,-0.3463%,981.62
02/08/2006,0.0167%,985.03
02/07/2006,0.2902%,984.87
02/06/2006,-0.1658%,982.02
02/03/2006,0.087%,983.65
02/02/2006,0.084%,982.79
02/01/2006,0.2775%,981.97
01/31/2006,0.2574%,979.25
01/30/2006,0.0404%,976.73
01/27/2006,0.1206%,976.34
01/26/2006,0.167%,975.16
01/25/2006,0.1129%,973.54
01/24/2006,-0.1202%,972.44
01/23/2006,-0.1659%,973.61
01/20/2006,0.3725%,975.23
01/19/2006,-0.2009%,971.61
01/18/2006,-0.1994%,973.56
01/17/2006,0.0834%,975.51
01/13/2006,-0.0636%,974.7
01/12/2006,0.4557%,975.32
01/11/2006,-0.0315%,970.89
01/10/2006,0.1093%,971.2
01/09/2006,0.2457%,970.14
01/06/2006,0.0274%,967.76
01/05/2006,0.1632%,967.49
01/04/2006,0.0559%,965.92
01/03/2006,-0.0014%,965.38
12/30/2005,0.2515%,965.39
12/29/2005,-0.1712%,962.97
12/28/2005,-0.0412%,964.62
12/27/2005,0.0916%,965.02
12/23/2005,0.3516%,964.14
12/22/2005,0.0753%,960.76
12/21/2005,0.1051%,960.04
12/20/2005,0.0483%,959.03
12/19/2005,-0.2614%,958.57
12/16/2005,0.0562%,961.08
12/15/2005,0.0302%,960.54
12/14/2005,0.1011%,960.25
12/13/2005,0.2573%,959.28
12/12/2005,0.0889%,956.82
12/09/2005,-0.2055%,955.97
12/08/2005,0.0061%,957.93
12/07/2005,-0.1623%,957.88
12/06/2005,0.2445%,959.43
12/05/2005,0.1731%,957.09
12/02/2005,0.1116%,955.44
12/01/2005,-0.2572%,954.37
11/30/2005,0.301%,956.83
11/29/2005,-0.1562%,953.96
11/28/2005,0.0032%,955.46
11/25/2005,0.2215%,955.43
11/23/2005,-0.1274%,953.31
11/22/2005,-0.0122%,954.53
11/21/2005,0.1869%,954.65
11/18/2005,0.0959%,952.87
11/17/2005,-0.1823%,951.95
11/16/2005,-0.2315%,953.69
11/15/2005,0.1122%,955.9
11/14/2005,-0.0528%,954.83
11/11/2005,-0.0251%,955.34
11/10/2005,0.0372%,955.58
11/09/2005,-0.3728%,955.22
11/08/2005,0.0771%,958.8
11/07/2005,-0.1704%,958.06
11/04/2005,0.2208%,959.69
11/03/2005,-0.1812%,957.58
11/02/2005,-0.0689%,959.32
11/01/2005,-0.0067%,959.98
10/31/2005,0.1968%,960.04
10/28/2005,-0.1912%,958.16
10/27/2005,0.1621%,959.99
10/26/2005,-0.0793%,958.44
10/25/2005,0.0384%,959.2
10/24/2005,-0.2206%,958.83
10/21/2005,-0.1511%,960.95
10/20/2005,-0.0036%,962.41
10/19/2005,0.4163%,962.44
10/18/2005,0.0287%,958.45
10/17/2005,0.0402%,958.17
10/14/2005,0.1118%,957.79
10/13/2005,-0.1715%,956.72
10/12/2005,-0.2038%,958.36
10/11/2005,-0.0141%,960.32
10/10/2005,-0.3412%,960.45
10/07/2005,-0.0236%,963.74
10/06/2005,-0.0129%,963.97
10/05/2005,0.08%,964.09
10/04/2005,0.3572%,963.32
10/03/2005,-0.114%,959.9
09/30/2005,0.1557%,960.99
09/29/2005,-0.0253%,959.5
09/28/2005,-0.0677%,959.74
09/27/2005,0.0005%,960.39
09/26/2005,0.3095%,960.38
09/23/2005,-0.2175%,957.42
09/22/2005,0.1339%,959.51
09/21/2005,0.0578%,958.22
09/20/2005,0.0997%,957.67
09/19/2005,0.3669%,956.72
09/16/2005,-0.0025%,953.22
09/15/2005,0.3639%,953.24
09/14/2005,-0.1996%,949.79
09/13/2005,0.3128%,951.69
09/12/2005,-0.0885%,948.72
09/09/2005,-0.322%,949.56
09/08/2005,0.4698%,952.63
09/07/2005,-0.1454%,948.17
09/06/2005,0.0596%,949.55
09/02/2005,-0.1346%,948.99
09/01/2005,0.181%,950.27
08/31/2005,-0.0668%,948.55
08/30/2005,0.0287%,949.18
08/29/2005,-0.0217%,948.91
08/26/2005,0.0844%,949.12
08/25/2005,-0.3022%,948.32
08/24/2005,0.0018%,951.19
08/23/2005,0.032%,951.18
08/22/2005,0.0399%,950.87
08/19/2005,-0.1029%,950.49
08/18/2005,0.4201%,951.47
08/17/2005,-0.1628%,947.49
08/16/2005,0.287%,949.04
08/15/2005,-0.2807%,946.32
08/12/2005,0.0164%,948.98
08/11/2005,-0.0988%,948.83
08/10/2005,-0.1712%,949.77
08/09/2005,-0.0256%,951.39
08/08/2005,0.0788%,951.64
08/05/2005,-0.0596%,950.89
08/04/2005,0.1271%,951.46
08/03/2005,0.0903%,950.25
08/02/2005,-0.1503%,949.39
08/01/2005,0.1502%,950.82
07/29/2005,-0.1765%,949.39
07/28/2005,0.2511%,951.07
07/27/2005,-0.1274%,948.69
07/26/2005,0.1009%,949.9
07/25/2005,-0.098%,948.94
07/22/2005,0.0976%,949.87
07/21/2005,0.253%,948.95
07/20/2005,-0.079%,946.55
07/19/2005,-0.0192%,947.3
07/18/2005,-0.2182%,947.48
07/15/2005,0.284%,949.55
07/14/2005,0.0302%,946.87
07/13/2005,0.2866%,946.58
07/12/2005,0.1634%,943.87
07/11/2005,0.3176%,942.33
07/08/2005,-0.197%,939.35
07/07/2005,0.0332%,941.21
07/06/2005,0.3308%,940.89
07/05/2005,0.3169%,937.79
07/01/2005,-0.372%,934.83
06/30/2005,0.0997%,938.32
06/29/2005,0.0178%,937.38
06/28/2005,-0.5036%,937.22
06/27/2005,0.0114%,941.96
06/24/2005,0.3417%,941.85
06/23/2005,-0.4194%,938.65
06/22/2005,0.1379%,942.6
06/21/2005,0.3869%,941.3
06/20/2005,0.1732%,937.67
06/17/2005,0.3342%,936.05
06/16/2005,-0.2246%,932.94
06/15/2005,-0.0619%,935.04
06/14/2005,0.0931%,935.61
06/13/2005,-0.1732%,934.74
06/10/2005,0.1157%,936.37
06/09/2005,-0.1141%,935.28
06/08/2005,0.1107%,936.35
06/07/2005,-0.2274%,935.32
06/06/2005,0.2749%,937.45
06/03/2005,0.2294%,934.88
06/02/2005,-0.2665%,932.74
06/01/2005,-0.3818%,935.23
05/31/2005,-0.2676%,938.81
05/27/2005,0.6279%,941.33
05/26/2005,-0.3687%,935.46
05/25/2005,0.3186%,938.92
05/24/2005,0.2035%,935.94
05/23/2005,0.0291%,934.04
05/20/2005,-0.0059%,933.77
05/19/2005,-0.5592%,933.82
05/18/2005,-0.4673%,939.07
05/17/2005,-0.12%,943.48
05/16/2005,-0.3483%,944.62
05/13/2005,0.1051%,947.92
05/12/2005,-0.5946%,946.92
05/11/2005,-0.7492%,952.59
05/10/2005,0.5031%,959.78
05/09/2005,0.1986%,954.97
05/06/2005,-0.4684%,953.08
05/05/2005,0.2537%,957.56
05/04/2005,-0.2766%,955.14
05/03/2005,-0.0006%,957.79
05/02/2005,0.0843%,957.8
04/29/2005,-0.4041%,956.99
04/28/2005,-0.497%,960.87
04/27/2005,-0.0498%,965.67
04/26/2005,-0.6159%,966.15
04/25/2005,0.1623%,972.14
04/22/2005,0.0429%,970.57
04/21/2005,-0.0084%,970.15
04/20/2005,0.18%,970.23
04/19/2005,-0.608%,968.49
04/18/2005,-0.765%,974.41
04/15/2005,-0.1243%,981.92
04/14/2005,0.0204%,983.15
04/13/2005,-0.0842%,982.94
04/12/2005,-0.1743%,983.77
04/11/2005,-0.0088%,985.49
04/08/2005,0.0695%,985.58
04/07/2005,0.2714%,984.89
04/06/2005,-0.0185%,982.23
04/05/2005,0.0715%,982.41
04/04/2005,-0.7759%,981.71
04/01/2005,-0.1756%,989.38
03/31/2005,-0.8256%,991.12
03/30/2005,-0.2596%,999.37
03/29/2005,-0.0609%,1001.97
03/28/2005,0.0613%,1002.59
03/24/2005,-0.0618%,1001.97
03/23/2005,-0.1217%,1002.59
03/22/2005,-0.058%,1003.81
03/21/2005,0.207%,1004.4
03/18/2005,-0.2244%,1002.32
03/17/2005,-0.2293%,1004.58
03/16/2005,-0.046%,1006.88
03/15/2005,0.0287%,1007.35
03/14/2005,-0.0456%,1007.06
03/11/2005,-0.1066%,1007.52
03/10/2005,-0.0693%,1008.59
03/09/2005,0.0741%,1009.29
03/08/2005,-0.0173%,1008.55
03/07/2005,-0.1357%,1008.72
03/04/2005,0.0923%,1010.09
03/03/2005,-0.0207%,1009.16
03/02/2005,0.1085%,1009.37
03/01/2005,0.1719%,1008.27
02/28/2005,0.1479%,1006.54
02/25/2005,-0.1392%,1005.06
02/24/2005,0.0979%,1006.46
02/23/2005,0.0082%,1005.47
02/22/2005,-0.1341%,1005.39
02/18/2005,-0.1072%,1006.74
02/17/2005,0.1417%,1007.82
02/16/2005,-0.1465%,1006.4
02/15/2005,0.2101%,1007.87
02/14/2005,-0.0238%,1005.76
02/11/2005,0.32%,1006
02/10/2005,-0.8386%,1002.79
02/09/2005,0.0156%,1011.27
02/08/2005,-0.1292%,1011.11
02/07/2005,-0.1402%,1012.42
02/04/2005,0.2082%,1013.84
02/03/2005,-0.0232%,1011.74
02/02/2005,-0.1644%,1011.97
02/01/2005,0.079%,1013.64
01/31/2005,-0.6253%,1012.84
01/28/2005,-0.2367%,1019.21
01/27/2005,0.2226%,1021.63
01/26/2005,0.2068%,1019.36
01/25/2005,0.1178%,1017.26
01/24/2005,-0.247%,1016.06
01/21/2005,-0.1063%,1018.58
01/20/2005,0.1613%,1019.66
01/19/2005,-0.4273%,1018.02
01/18/2005,-0.1404%,1022.39
01/14/2005,-0.0257%,1023.82
01/13/2005,-0.3233%,1024.09
01/12/2005,-0.1138%,1027.41
01/11/2005,0.3683%,1028.58
01/10/2005,-0.1486%,1024.8
01/07/2005,0.0887%,1026.33
01/06/2005,-0.0903%,1025.42
01/05/2005,0.2037%,1026.35
01/04/2005,-0.0359%,1024.26
01/03/2005,0.0924%,1024.63
12/31/2004,0.3657%,1023.68
12/30/2004,-0.1617%,1019.95
12/29/2004,-0.0618%,1021.6
12/28/2004,0.0278%,1022.23
12/27/2004,-0.0046%,1021.95
12/23/2004,0.253%,1022
12/22/2004,-0.2974%,1019.42
12/21/2004,-0.0038%,1022.46
12/20/2004,0.1534%,1022.5
12/17/2004,0.0397%,1020.93
12/16/2004,-0.0402%,1020.52
12/15/2004,-0.1504%,1020.93
12/14/2004,0.0277%,1022.47
12/13/2004,0.0664%,1022.19
12/10/2004,0.2169%,1021.51
12/09/2004,-0.1732%,1019.3
12/08/2004,-0.0919%,1021.07
12/07/2004,0.0755%,1022.01
12/06/2004,-0.1034%,1021.24
12/03/2004,0.31%,1022.29
12/02/2004,-0.0115%,1019.13
12/01/2004,-0.0186%,1019.25
11/30/2004,0.1955%,1019.44
11/29/2004,0.0948%,1017.45
11/26/2004,-0.113%,1016.49
11/24/2004,0.055%,1017.64
11/23/2004,0.0786%,1017.08
11/22/2004,-0.0015%,1016.28
11/19/2004,-0.0517%,1016.29
11/18/2004,0.3136%,1016.82
11/17/2004,0.0812%,1013.64
11/16/2004,-0.0053%,1012.82
11/15/2004,-0.0987%,1012.87
11/12/2004,-0.0861%,1013.87
11/11/2004,-0.1441%,1014.75
11/10/2004,-0.1022%,1016.21
11/09/2004,0.155%,1017.25
11/08/2004,0.0614%,1015.68
11/05/2004,0.1083%,1015.05
11/04/2004,-0.2018%,1013.95
11/03/2004,-0.0027%,1016
11/02/2004,0.2096%,1016.03
11/01/2004,-0.1295%,1013.91
10/29/2004,-0.0878%,1015.22
10/28/2004,0.1209%,1016.11
10/27/2004,-0.1514%,1014.89
10/26/2004,-0.0218%,1016.43
10/25/2004,0.0223%,1016.65
10/22/2004,0.039%,1016.42
10/21/2004,-0.1225%,1016.03
10/20/2004,-0.0061%,1017.27
10/19/2004,0.002%,1017.33
10/18/2004,0.1694%,1017.31
10/15/2004,-0.1831%,1015.59
10/14/2004,-0.2247%,1017.46
10/13/2004,-0.0047%,1019.75
10/12/2004,-0.0121%,1019.8
10/11/2004,-0.1903%,1019.92
10/08/2004,0.1636%,1021.86
10/07/2004,-0.1315%,1020.19
10/06/2004,-0.0566%,1021.54
10/05/2004,0.1734%,1022.12
10/04/2004,-0.0633%,1020.35
10/01/2004,-0.0431%,1020.99
09/30/2004,0.1443%,1021.43
09/29/2004,-0.0496%,1019.96
09/28/2004,-0.245%,1020.47
09/27/2004,0.0405%,1022.97
09/24/2004,0.145%,1022.56
09/23/2004,-0.1706%,1021.08
09/22/2004,0.0343%,1022.82
09/21/2004,-0.2551%,1022.47
09/20/2004,0.1898%,1025.09
09/17/2004,-0.1608%,1023.15
09/16/2004,0.1254%,1024.79
09/15/2004,-0.1873%,1023.51
09/14/2004,0.0424%,1025.43
09/13/2004,0.0717%,1025
09/10/2004,0.023%,1024.26
09/09/2004,-0.055%,1024.03
09/08/2004,-0.0341%,1024.59
09/07/2004,0.1873%,1024.94
09/03/2004,-0.1183%,1023.02
09/02/2004,-0.1443%,1024.24
09/01/2004,0.0658%,1025.72
08/31/2004,0.2092%,1025.04
08/30/2004,-0.0857%,1022.9
08/27/2004,0.1489%,1023.78
08/26/2004,0.2613%,1022.26
08/25/2004,-0.0528%,1019.59
08/24/2004,0.0682%,1020.13
08/23/2004,-0.0902%,1019.44
08/20/2004,0.1589%,1020.36
08/19/2004,0.3647%,1018.74
08/18/2004,-0.2969%,1015.04
08/17/2004,0.0105%,1018.06
08/16/2004,-0.2779%,1017.95
08/13/2004,-0.0188%,1020.79
08/12/2004,0.288%,1020.98
08/11/2004,0.0377%,1018.05
08/10/2004,-0.1685%,1017.67
08/09/2004,-0.3585%,1019.39
08/06/2004,0.2114%,1023.05
08/05/2004,0.3217%,1020.89
08/04/2004,-0.1128%,1017.62
08/03/2004,0.0194%,1018.77
08/02/2004,-0.0776%,1018.57
07/30/2004,-0.1458%,1019.36
07/29/2004,0.3631%,1020.85
07/28/2004,0.1373%,1017.16
07/27/2004,-0.235%,1015.76
07/26/2004,-0.1515%,1018.16
07/23/2004,0.0816%,1019.7
07/22/2004,0.198%,1018.87
07/21/2004,0.2531%,1016.86
07/20/2004,-0.0317%,1014.29
07/19/2004,-0.0318%,1014.61
07/16/2004,0.3932%,1014.93
07/15/2004,0.2573%,1010.96
07/14/2004,0.1193%,1008.36
07/13/2004,-0.1171%,1007.16
07/12/2004,0.0348%,1008.34
07/09/2004,-0.0469%,1007.99
07/08/2004,-0.1318%,1008.46
07/07/2004,-0.1515%,1009.8
07/06/2004,0.0376%,1011.33
07/02/2004,-0.1798%,1010.95
07/01/2004,0.0138%,1012.77
06/30/2004,-0.0059%,1012.63
06/29/2004,0.2555%,1012.69
06/28/2004,-0.2218%,1010.11
06/25/2004,-0.1084%,1012.35
06/24/2004,-0.0594%,1013.45
06/23/2004,0.2123%,1014.05
06/22/2004,-0.0151%,1011.91
06/21/2004,-0.0176%,1012.06
06/18/2004,0.0919%,1012.24
06/17/2004,-0.054%,1011.31
06/16/2004,-0.3141%,1011.85
06/15/2004,0.299%,1015.04
06/14/2004,-0.0378%,1012.02
06/10/2004,-0.0664%,1012.4
06/09/2004,-0.179%,1013.07
06/08/2004,-0.2784%,1014.89
06/07/2004,0.0423%,1017.72
06/04/2004,-0.1708%,1017.29
06/03/2004,0.1506%,1019.03
06/02/2004,-0.11%,1017.5
06/01/2004,-0.1021%,1018.62
05/28/2004,0.0006%,1019.66
05/27/2004,-0.1819%,1019.65
05/26/2004,0.389%,1021.51
05/25/2004,-0.1134%,1017.55
05/24/2004,-0.1019%,1018.71
05/21/2004,-0.2132%,1019.75
05/20/2004,-0.001%,1021.93
05/19/2004,0.0803%,1021.94
05/18/2004,-0.1234%,1021.12
05/17/2004,-0.1758%,1022.38
05/14/2004,-0.168%,1024.18
05/13/2004,-0.279%,1025.9
05/12/2004,-0.1182%,1028.77
05/11/2004,-0.2484%,1029.99
05/10/2004,0.1073%,1032.56
05/07/2004,-0.2218%,1031.45
05/06/2004,0.0109%,1033.74
05/05/2004,-0.041%,1033.63
05/04/2004,-0.1996%,1034.05
05/03/2004,-0.003%,1036.12
04/30/2004,0.1209%,1036.15
04/29/2004,0.14%,1034.9
04/28/2004,-0.0362%,1033.46
04/27/2004,0.0552%,1033.83
04/26/2004,0.052%,1033.26
04/23/2004,-0.2583%,1032.72
04/22/2004,0.1285%,1035.4
04/21/2004,-0.2126%,1034.07
04/20/2004,0.1815%,1036.27
04/19/2004,-0.1438%,1034.39
04/16/2004,0.0193%,1035.88
04/15/2004,0.2242%,1035.68
04/14/2004,-0.035%,1033.37
04/13/2004,-0.0531%,1033.73
04/12/2004,-0.1567%,1034.28
04/08/2004,0.1399%,1035.9
04/07/2004,-0.1357%,1034.45
04/06/2004,0.125%,1035.86
04/05/2004,0.2008%,1034.57
04/02/2004,-0.1399%,1032.49
04/01/2004,-0.2459%,1033.94
03/31/2004,0.2324%,1036.49
03/30/2004,0.0285%,1034.08
03/29/2004,-0.0293%,1033.79
03/26/2004,-0.0911%,1034.09
03/25/2004,0.2617%,1035.04
03/24/2004,0.002%,1032.33
03/23/2004,-0.1951%,1032.31
03/22/2004,0.0908%,1034.33
03/19/2004,-0.1269%,1033.39
03/18/2004,0.1972%,1034.71
03/17/2004,-0.1267%,1032.67
03/16/2004,0.1377%,1033.98
03/15/2004,0.0269%,1032.56
03/12/2004,-0.0973%,1032.28
03/11/2004,0.1148%,1033.29
03/10/2004,-0.0823%,1032.1
03/09/2004,-0.031%,1032.95
03/08/2004,-0.0331%,1033.27
03/05/2004,0.0761%,1033.61
03/04/2004,0.2005%,1032.83
03/03/2004,-0.0201%,1030.76
03/02/2004,0.1647%,1030.97
03/01/2004,-0.1486%,1029.27
02/27/2004,0.1749%,1030.81
02/26/2004,-0.0013%,1029.01
02/25/2004,-0.1696%,1029.02
02/24/2004,-0.1745%,1030.77
02/23/2004,-0.0662%,1032.57
02/20/2004,-0.0321%,1033.25
02/19/2004,0.1521%,1033.59
02/18/2004,0.1225%,1032.02
02/17/2004,-0.2385%,1030.75
02/13/2004,0.3226%,1033.22
02/12/2004,0.1398%,1029.9
02/11/2004,0.1006%,1028.46
02/10/2004,-0.2046%,1027.42
02/09/2004,-0.0428%,1029.53
02/06/2004,-0.2997%,1029.97
02/05/2004,-0.2231%,1033.07
02/04/2004,-0.1748%,1035.38
02/03/2004,0.0941%,1037.19
02/02/2004,-0.1603%,1036.21
01/30/2004,0.1227%,1037.88
01/29/2004,-0.0906%,1036.61
01/28/2004,0.173%,1037.55
01/27/2004,0.093%,1035.75
01/26/2004,-0.1407%,1034.79
01/23/2004,-0.0759%,1036.25
01/22/2004,0.3179%,1037.04
01/21/2004,-0.091%,1033.75
01/20/2004,0.1636%,1034.69
01/16/2004,-0.0266%,1033
01/15/2004,0.3409%,1033.28
01/14/2004,-0.2537%,1029.77
01/13/2004,-0.0865%,1032.39
01/12/2004,-0.0519%,1033.28
01/09/2004,0.362%,1033.82
01/08/2004,-0.0279%,1030.09
01/07/2004,0.068%,1030.38
01/06/2004,0.4828%,1029.68
01/05/2004,0.3381%,1024.73
01/02/2004,-0.3729%,1021.28
12/31/2003,0.0228%,1025.1
12/30/2003,0.0289%,1024.86
12/29/2003,-0.1919%,1024.57
12/26/2003,0.0915%,1026.54
12/24/2003,0.1653%,1025.6
12/23/2003,0.0182%,1023.91
12/22/2003,-0.0536%,1023.72
12/19/2003,0.0297%,1024.27
12/18/2003,0.2524%,1023.97
12/17/2003,-0.1856%,1021.39
12/16/2003,0.1658%,1023.29
12/15/2003,0.1577%,1021.59
12/12/2003,-0.2063%,1019.99
12/11/2003,0.091%,1022.09
12/10/2003,0.228%,1021.17
12/09/2003,-0.1475%,1018.84
12/08/2003,-0.0201%,1020.35
12/05/2003,-0.0795%,1020.55
12/04/2003,0.2656%,1021.36
12/03/2003,-0.195%,1018.66
12/02/2003,0.2044%,1020.65
12/01/2003,0.0712%,1018.57
11/28/2003,-0.0099%,1017.84
11/26/2003,0.0741%,1017.94
11/25/2003,0.4197%,1017.19
11/24/2003,-0.4142%,1012.94
11/21/2003,-0.0645%,1017.15
11/20/2003,0.2977%,1017.81
11/19/2003,-0.0269%,1014.79
11/18/2003,0.2874%,1015.06
11/17/2003,-0.0397%,1012.15
11/14/2003,0.0979%,1012.55
11/13/2003,0.2081%,1011.56
11/12/2003,-0.3542%,1009.46
11/11/2003,0.1563%,1013.05
11/10/2003,0.1636%,1011.47
11/07/2003,0.1249%,1009.82
11/06/2003,0.1215%,1008.56
11/05/2003,-0.2917%,1007.33
11/04/2003,-0.1045%,1010.28
11/03/2003,0.0066%,1011.34
10/31/2003,0.1849%,1011.27
10/30/2003,0.1802%,1009.41
10/29/2003,0.2432%,1007.59
10/28/2003,-0.0093%,1005.15
10/27/2003,0.1007%,1005.24
10/24/2003,-0.1535%,1004.23
10/23/2003,0.0532%,1005.77
10/22/2003,0.2714%,1005.24
10/21/2003,-0.1799%,1002.52
10/20/2003,0.0627%,1004.32
10/17/2003,0.2543%,1003.69
10/16/2003,0.3853%,1001.15
10/15/2003,0.3604%,997.31
10/14/2003,0.0056%,993.73
10/13/2003,-0.068%,993.67
10/10/2003,0.4604%,994.35
10/09/2003,-0.2713%,989.79
10/08/2003,0.2235%,992.48
10/07/2003,0.1151%,990.27
10/06/2003,-0.1181%,989.13
10/03/2003,0.2484%,990.3
10/02/2003,0.2736%,987.85
10/01/2003,0.0993%,985.15
09/30/2003,0.0881%,984.17
09/29/2003,-0.0775%,983.31
09/26/2003,0.0242%,984.07
09/25/2003,0.1466%,983.83
09/24/2003,0.1401%,982.39
09/23/2003,0.0866%,981.02
09/22/2003,-0.0322%,980.17
09/19/2003,0.2424%,980.48
09/18/2003,0.1493%,978.11
09/17/2003,0.2825%,976.65
09/16/2003,-0.0625%,973.9
09/15/2003,0.2298%,974.51
09/12/2003,-0.1245%,972.28
09/11/2003,-0.1822%,973.49
09/10/2003,0.3233%,975.27
09/09/2003,-0.0537%,972.12
09/08/2003,0.223%,972.64
09/05/2003,-0.1979%,970.48
09/04/2003,-0.0379%,972.4
09/03/2003,-0.2959%,972.77
09/02/2003,0.457%,975.66
08/29/2003,-0.1381%,971.22
08/28/2003,-0.243%,972.56
08/27/2003,0.3841%,974.93
08/26/2003,-0.1726%,971.2
08/25/2003,0.1764%,972.88
08/22/2003,0.0709%,971.17
08/21/2003,0.0899%,970.48
08/20/2003,-0.0834%,969.61
08/19/2003,-0.1945%,970.42
08/18/2003,0.1321%,972.31
08/15/2003,-0.187%,971.03
08/14/2003,-0.116%,972.85
08/13/2003,-0.0952%,973.98
08/12/2003,-0.2935%,974.9
08/11/2003,-0.2274%,977.77
08/08/2003,-0.2539%,980
08/07/2003,-0.5824%,982.5
08/06/2003,-0.2714%,988.25
08/05/2003,-0.0452%,990.94
08/04/2003,-0.0737%,991.39
08/01/2003,-0.4497%,992.12
07/31/2003,0.0048%,996.6
07/30/2003,-0.6375%,996.56
07/29/2003,-0.058%,1002.95
07/28/2003,0.3809%,1003.53
07/25/2003,-0.2332%,999.73
07/24/2003,0.1803%,1002.06
07/23/2003,-0.1382%,1000.26
07/22/2003,-0.2834%,1001.64
07/21/2003,0.1353%,1004.49
07/18/2003,-0.0159%,1003.13
07/17/2003,-0.3361%,1003.29
07/16/2003,-0.1945%,1006.68
07/15/2003,0.6279%,1008.64
07/14/2003,-0.319%,1002.34
07/11/2003,0.0688%,1005.55
07/10/2003,-0.4328%,1004.86
07/09/2003,-0.0831%,1009.23
07/08/2003,-0.141%,1010.07
07/07/2003,-0.1098%,1011.49
07/03/2003,0.1262%,1012.61
07/02/2003,-0.6595%,1011.33
07/01/2003,-0.1539%,1018.04
06/30/2003,-0.0298%,1019.61
06/27/2003,-0.2977%,1019.92
06/26/2003,-0.124%,1022.96
06/25/2003,0.3557%,1024.23
06/24/2003,-0.1679%,1020.6
06/23/2003,0.0537%,1022.32
06/20/2003,-0.1757%,1021.77
06/19/2003,0.0684%,1023.57
06/18/2003,-0.3333%,1022.87
06/17/2003,-0.0527%,1026.29
06/16/2003,-0.1665%,1026.83
06/13/2003,0.0797%,1028.54
06/12/2003,-0.2533%,1027.73
06/11/2003,-0.0778%,1030.34
06/10/2003,-0.604%,1031.14
06/09/2003,0.0024%,1037.4
06/06/2003,0.8105%,1037.38
06/05/2003,-0.927%,1029.04
06/04/2003,0.0952%,1038.67
06/03/2003,0.0923%,1037.68
06/02/2003,0.2007%,1036.72
05/30/2003,-0.0874%,1034.64
05/29/2003,0.7901%,1035.55
05/28/2003,0.0475%,1027.43
05/27/2003,-0.1078%,1026.94
05/23/2003,-0.0691%,1028.05
05/22/2003,-0.2485%,1028.76
05/21/2003,-0.0009%,1031.33
05/20/2003,0.083%,1031.34
05/19/2003,0.3869%,1030.48
05/16/2003,0.1138%,1026.51
05/15/2003,-0.1272%,1025.34
05/14/2003,0.1517%,1026.65
